session_index,timestamp,altitude,cadence,distance,enhanced_respiration_rate,fractional_cadence,gps_accuracy,heart_rate,position,position_lat,position_long,power,speed,stance_time,stance_time_percent,step_length,temperature,vertical_oscillation,vertical_ratio
0,2026-01-15T09:35:53+00:00,35.6,187,7081.79,39.29,0.5,4,174,"52.511975448579,13.366397190839",52.511975448579,13.366397190839,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:35:54+00:00,35.6,188,7085.79,39.29,0,4,174,"52.511980226263,13.366455780342",52.511980226263,13.366455780342,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:35:55+00:00,35.6,184,7089.79,39.29,0.5,4,174,"52.511985003948,13.366514369845",52.511985003948,13.366514369845,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:35:56+00:00,35.6,185,7093.79,39.29,0,4,174,"52.511989697814,13.366573043168",52.511989697814,13.366573043168,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:35:57+00:00,35.6,186,7097.79,39.29,0.5,4,174,"52.511994475499,13.366631632671",52.511994475499,13.366631632671,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:35:58+00:00,35.6,187,7101.79,39.29,0,4,174,"52.511999337003,13.366690222174",52.511999337003,13.366690222174,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:35:59+00:00,35.6,188,7105.79,39.29,0.5,4,174,"52.512004198506,13.366748811677",52.512004198506,13.366748811677,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:36:00+00:00,35.6,184,7109.79,39.29,0,4,174,"52.51200906001,13.36680740118",52.51200906001,13.36680740118,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:36:01+00:00,35.6,185,7113.79,39.29,0.5,4,174,"52.512014005333,13.366865906864",52.512014005333,13.366865906864,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:36:02+00:00,35.6,186,7117.79,39.29,0,4,174,"52.512019118294,13.366924496368",52.512019118294,13.366924496368,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:36:03+00:00,35.6,187,7121.79,39.29,0.5,4,174,"52.512024231255,13.366983002052",52.512024231255,13.366983002052,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:36:04+00:00,35.6,188,7125.79,39.29,0,4,174,"52.512029511854,13.367041507736",52.512029511854,13.367041507736,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:36:05+00:00,35.6,184,7129.79,39.29,0.5,4,174,"52.512034876272,13.367099929601",52.512034876272,13.367099929601,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:36:06+00:00,35.6,185,7133.79,39.29,0,4,174,"52.512040324509,13.367158351466",52.512040324509,13.367158351466,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:36:07+00:00,35.6,186,7137.79,39.29,0.5,4,174,"52.512045940384,13.367216773331",52.512045940384,13.367216773331,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:36:08+00:00,35.6,187,7141.79,39.29,0,4,174,"52.512051640078,13.367275111377",52.512051640078,13.367275111377,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:36:09+00:00,35.6,188,7145.79,39.29,0.5,4,174,"52.512057507411,13.367333449423",52.512057507411,13.367333449423,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:36:10+00:00,35.6,184,7149.79,39.29,0,4,174,"52.512063458562,13.36739170365",52.512063458562,13.36739170365,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:36:11+00:00,35.6,185,7153.79,39.29,0.5,4,174,"52.512069577351,13.367449957877",52.512069577351,13.367449957877,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:36:12+00:00,35.6,186,7157.79,39.29,0,4,174,"52.512075863779,13.367508212104",52.512075863779,13.367508212104,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:36:13+00:00,35.6,187,7161.79,39.29,0.5,4,174,"52.512082234025,13.367566382512",52.512082234025,13.367566382512,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:36:14+00:00,35.6,188,7165.79,39.29,0,4,174,"52.51208868809,13.367624469101",52.51208868809,13.367624469101,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:36:15+00:00,35.4,184,7169.79,39.29,0.5,4,174,"52.512095309794,13.367682639509",52.512095309794,13.367682639509,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:36:16+00:00,35.4,185,7173.79,39.29,0,4,174,"52.512102015316,13.367740726098",52.512102015316,13.367740726098,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:36:17+00:00,35.4,186,7177.79,39.29,0.5,4,174,"52.512108888477,13.367798728868",52.512108888477,13.367798728868,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:36:18+00:00,35.4,187,7181.79,39.29,0,4,174,"52.512115845457,13.367856731638",52.512115845457,13.367856731638,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:36:19+00:00,35.4,188,7185.79,39.29,0.5,4,174,"52.512122886255,13.367914734408",52.512122886255,13.367914734408,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:36:20+00:00,35.4,184,7189.79,39.29,0,4,174,"52.512130010873,13.367972737178",52.512130010873,13.367972737178,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:36:21+00:00,35.4,185,7193.79,39.29,0.5,4,174,"52.512137303129,13.368030656129",52.512137303129,13.368030656129,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:36:22+00:00,35.4,186,7197.79,39.29,0,4,174,"52.512144511566,13.368088658899",52.512144511566,13.368088658899,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:36:23+00:00,35.4,187,7201.79,39.29,0.5,4,174,"52.51215188764,13.36814657785",52.51215188764,13.36814657785,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:36:24+00:00,35.4,188,7205.79,39.29,0,4,174,"52.512159263715,13.368204496801",52.512159263715,13.368204496801,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:36:25+00:00,35.4,184,7209.79,39.29,0.5,4,174,"52.51216663979,13.368262331933",52.51216663979,13.368262331933,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:36:26+00:00,35.4,185,7213.79,39.29,0,4,174,"52.512174099684,13.368320250884",52.512174099684,13.368320250884,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:36:27+00:00,35.4,186,7217.79,39.29,0.5,4,174,"52.512181559578,13.368378169835",52.512181559578,13.368378169835,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:36:28+00:00,35.4,187,7221.79,39.29,0,4,174,"52.512189019471,13.368436004966",52.512189019471,13.368436004966,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:36:29+00:00,35.4,188,7225.79,39.29,0.5,4,174,"52.512211818248,13.368548071012",52.512211818248,13.368548071012,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:36:30+00:00,35.4,184,7229.79,39.29,0,4,174,"52.512233946472,13.368594758213",52.512233946472,13.368594758213,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:36:31+00:00,35.4,185,7233.79,39.29,0.5,4,174,"52.512256074697,13.368641445413",52.512256074697,13.368641445413,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:36:32+00:00,35.4,186,7237.79,39.29,0,4,174,"52.512278202921,13.368688132614",52.512278202921,13.368688132614,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:36:33+00:00,35.4,187,7241.79,39.29,0.5,4,174,"52.512300247326,13.368734903634",52.512300247326,13.368734903634,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:36:34+00:00,35.4,188,7245.79,39.29,0,4,174,"52.512322207913,13.368781758472",52.512322207913,13.368781758472,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:36:35+00:00,35.4,184,7249.79,39.29,0.5,4,174,"52.51234408468,13.36882869713",52.51234408468,13.36882869713,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:36:36+00:00,35.4,185,7253.79,39.29,0,4,174,"52.512365961447,13.368875635788",52.512365961447,13.368875635788,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:36:37+00:00,35.4,186,7257.79,39.29,0.5,4,174,"52.512387754396,13.368922742084",52.512387754396,13.368922742084,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:36:38+00:00,35.4,187,7261.79,39.29,0,4,174,"52.512409379706,13.368969932199",52.512409379706,13.368969932199,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:36:39+00:00,35.4,188,7265.79,39.29,0.5,4,174,"52.512431005016,13.369017206132",52.512431005016,13.369017206132,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:36:40+00:00,35.4,184,7269.79,39.29,0,4,174,"52.512452546507,13.369064647704",52.512452546507,13.369064647704,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:36:41+00:00,35.4,185,7273.79,39.29,0.5,4,174,"52.51247392036,13.369112089276",52.51247392036,13.369112089276,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:36:42+00:00,35.4,186,7277.79,39.29,0,4,174,"52.512495294213,13.369159698486",52.512495294213,13.369159698486,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:36:43+00:00,35.4,187,7281.79,39.29,0.5,4,174,"52.512516500428,13.369207391515",52.512516500428,13.369207391515,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:36:44+00:00,35.4,188,7285.79,39.29,0,4,174,"52.512537706643,13.369255252182",52.512537706643,13.369255252182,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:36:45+00:00,35.4,184,7289.79,39.29,0.5,4,174,"52.51255874522,13.369303196669",52.51255874522,13.369303196669,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:36:46+00:00,35.2,185,7293.79,39.29,0,4,174,"52.512579699978,13.369351224974",52.512579699978,13.369351224974,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:36:47+00:00,35.2,186,7297.79,39.29,0.5,4,174,"52.512600570917,13.369399337098",52.512600570917,13.369399337098,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:36:48+00:00,35.2,187,7301.79,39.29,0,4,174,"52.512621358037,13.36944761686",52.512621358037,13.36944761686,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:36:49+00:00,35.2,188,7305.79,39.29,0.5,4,174,"52.512642061338,13.369495896623",52.512642061338,13.369495896623,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:36:50+00:00,35.2,184,7309.79,39.29,0,4,174,"52.51266268082,13.369544344023",52.51266268082,13.369544344023,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:36:51+00:00,35.2,185,7313.79,39.29,0.5,4,174,"52.512683300301,13.369592791423",52.512683300301,13.369592791423,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:36:52+00:00,35.2,186,7317.79,39.29,0,4,174,"52.512703835964,13.369641406462",52.512703835964,13.369641406462,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:36:53+00:00,35.2,187,7321.79,39.29,0.5,4,174,"52.512724287808,13.3696900215",52.512724287808,13.3696900215,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:36:54+00:00,35.2,188,7325.79,39.29,0,4,174,"52.512744655833,13.369738636538",52.512744655833,13.369738636538,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:36:55+00:00,35.2,184,7329.79,39.29,0.5,4,174,"52.512765023857,13.369787419215",52.512765023857,13.369787419215,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:36:56+00:00,35.2,185,7333.79,39.29,0,4,174,"52.512785391882,13.369836118072",52.512785391882,13.369836118072,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:36:57+00:00,35.2,186,7337.79,39.29,0.5,4,174,"52.512805759907,13.369884900749",52.512805759907,13.369884900749,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:36:58+00:00,35.2,187,7341.79,39.29,0,4,174,"52.512826044112,13.369933767244",52.512826044112,13.369933767244,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:36:59+00:00,35.2,188,7345.79,39.29,0.5,4,174,"52.512846328318,13.369982549921",52.512846328318,13.369982549921,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:37:00+00:00,35.2,184,7349.79,39.29,0,4,174,"52.512866696343,13.370031332597",52.512866696343,13.370031332597,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:37:01+00:00,35.2,185,7353.79,39.29,0.5,4,174,"52.512886980549,13.370080115274",52.512886980549,13.370080115274,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:37:02+00:00,35.2,186,7357.79,39.29,0,4,174,"52.512907348573,13.37012889795",52.512907348573,13.37012889795,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:37:03+00:00,35.2,187,7361.79,39.29,0.5,4,174,"52.512927716598,13.370177596807",52.512927716598,13.370177596807,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:37:04+00:00,35.2,188,7365.79,39.29,0,4,174,"52.512948084623,13.370226295665",52.512948084623,13.370226295665,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:37:05+00:00,35.2,184,7369.79,39.29,0.5,4,174,"52.512968536466,13.370274910703",52.512968536466,13.370274910703,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:37:06+00:00,35.2,185,7373.79,39.29,0,4,174,"52.512989072129,13.370323525742",52.512989072129,13.370323525742,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:37:07+00:00,35.2,186,7377.79,39.29,0.5,4,174,"52.513009607792,13.370372056961",52.513009607792,13.370372056961,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:37:08+00:00,35.2,187,7381.79,39.29,0,4,174,"52.513030227274,13.370420504361",52.513030227274,13.370420504361,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:37:09+00:00,35.2,188,7385.79,39.29,0.5,4,174,"52.513050930575,13.370468867943",52.513050930575,13.370468867943,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:37:10+00:00,35.2,184,7389.79,39.29,0,4,174,"52.513071633875,13.370517147705",52.513071633875,13.370517147705,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:37:11+00:00,35,185,7393.79,39.29,0.5,4,174,"52.513092504814,13.370565343648",52.513092504814,13.370565343648,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:37:12+00:00,35,186,7397.79,39.29,0,4,174,"52.513113375753,13.370613455772",52.513113375753,13.370613455772,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:37:13+00:00,35,187,7401.79,39.29,0.5,4,174,"52.513134330511,13.370661484078",52.513134330511,13.370661484078,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:37:14+00:00,35,188,7405.79,39.29,0,4,174,"52.513155452907,13.370709344745",52.513155452907,13.370709344745,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:37:15+00:00,35,184,7409.79,39.29,0.5,4,174,"52.513176575303,13.370757205412",52.513176575303,13.370757205412,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:37:16+00:00,35,185,7413.79,39.29,0,4,174,"52.513197781518,13.370804898441",52.513197781518,13.370804898441,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:37:17+00:00,35,186,7417.79,39.29,0.5,4,174,"52.513219071552,13.37085259147",52.513219071552,13.37085259147,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:37:18+00:00,35,187,7421.79,39.29,0,4,174,"52.513240445405,13.370900116861",52.513240445405,13.370900116861,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:37:19+00:00,35,188,7425.79,39.29,0.5,4,174,"52.513261903077,13.370947642252",52.513261903077,13.370947642252,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:37:20+00:00,35,184,7429.79,39.29,0,4,174,"52.513283360749,13.370995000005",52.513283360749,13.370995000005,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:37:21+00:00,35,185,7433.79,39.29,0.5,4,174,"52.51330498606,13.371042357758",52.51330498606,13.371042357758,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:37:22+00:00,35,186,7437.79,39.29,0,4,174,"52.51332661137,13.371089547873",52.51332661137,13.371089547873,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:37:23+00:00,35,187,7441.79,39.29,0.5,4,174,"52.513348320499,13.371136737987",52.513348320499,13.371136737987,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:37:24+00:00,35,188,7445.79,39.29,0,4,174,"52.513370029628,13.371183844283",52.513370029628,13.371183844283,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:37:25+00:00,35,184,7449.79,39.29,0.5,4,174,"52.513391822577,13.371230950579",52.513391822577,13.371230950579,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:37:26+00:00,35,185,7453.79,39.29,0,4,174,"52.513413699344,13.371277973056",52.513413699344,13.371277973056,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:37:27+00:00,35,186,7457.79,39.29,0.5,4,174,"52.513435576111,13.371324911714",52.513435576111,13.371324911714,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:37:28+00:00,35,187,7461.79,39.29,0,4,174,"52.513457452878,13.371371850371",52.513457452878,13.371371850371,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:37:29+00:00,35,188,7465.79,39.29,0.5,4,174,"52.513479329646,13.371418789029",52.513479329646,13.371418789029,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:37:30+00:00,35,184,7469.79,39.6,0,4,175,"52.513501290232,13.371465727687",52.513501290232,13.371465727687,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:37:31+00:00,35,185,7473.79,39.6,0.5,4,175,"52.513523166999,13.371512666345",52.513523166999,13.371512666345,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:37:32+00:00,35,186,7477.79,39.6,0,4,175,"52.513545127586,13.371559521183",52.513545127586,13.371559521183,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:37:33+00:00,35,187,7481.79,39.6,0.5,4,175,"52.513567004353,13.371606459841",52.513567004353,13.371606459841,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:37:34+00:00,35,188,7485.79,39.6,0,4,175,"52.51358888112,13.371653398499",52.51358888112,13.371653398499,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:37:35+00:00,35,184,7489.79,39.6,0.5,4,175,"52.513610757887,13.371700420976",52.513610757887,13.371700420976,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:37:36+00:00,35,185,7493.79,39.6,0,4,175,"52.513632634655,13.371747443452",52.513632634655,13.371747443452,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:37:37+00:00,35,186,7497.79,39.6,0.5,4,175,"52.513654427603,13.371794465929",52.513654427603,13.371794465929,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:37:38+00:00,35,187,7501.79,39.6,0,4,175,"52.513676220551,13.371841572225",52.513676220551,13.371841572225,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:37:39+00:00,35,188,7505.79,39.6,0.5,4,175,"52.51369792968,13.37188876234",52.51369792968,13.37188876234,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:37:40+00:00,35,184,7509.79,39.6,0,4,175,"52.513719554991,13.371935952455",52.513719554991,13.371935952455,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:37:41+00:00,35,185,7513.79,39.6,0.5,4,175,"52.513741180301,13.371983226389",52.513741180301,13.371983226389,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:37:42+00:00,35,186,7517.79,39.6,0,4,175,"52.513762721792,13.372030584142",52.513762721792,13.372030584142,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:37:43+00:00,35,187,7521.79,39.6,0.5,4,175,"52.513784263283,13.372077941895",52.513784263283,13.372077941895,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:37:44+00:00,35,188,7525.79,39.6,0,4,175,"52.513805720955,13.372125467286",52.513805720955,13.372125467286,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:37:45+00:00,35,184,7529.79,39.6,0.5,4,175,"52.513827094808,13.372172992676",52.513827094808,13.372172992676,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:37:46+00:00,35,185,7533.79,39.6,0,4,175,"52.513848384842,13.372220601887",52.513848384842,13.372220601887,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:37:47+00:00,35,186,7537.79,39.6,0.5,4,175,"52.513869674876,13.372268294916",52.513869674876,13.372268294916,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:37:48+00:00,35,187,7541.79,39.6,0,4,175,"52.513890881091,13.372316071764",52.513890881091,13.372316071764,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:37:49+00:00,35,188,7545.79,39.6,0.5,4,175,"52.513912003487,13.372363932431",52.513912003487,13.372363932431,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:37:50+00:00,35,184,7549.79,39.6,0,4,175,"52.513933042064,13.372411793098",52.513933042064,13.372411793098,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:37:51+00:00,35,185,7553.79,39.6,0.5,4,175,"52.513954080641,13.372459821403",52.513954080641,13.372459821403,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:37:52+00:00,35,186,7557.79,39.6,0,4,175,"52.513975035399,13.372507849708",52.513975035399,13.372507849708,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:37:53+00:00,35,187,7561.79,39.6,0.5,4,175,"52.513995906338,13.372555961832",52.513995906338,13.372555961832,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:37:54+00:00,35,188,7565.79,39.6,0,4,175,"52.514016777277,13.372604073957",52.514016777277,13.372604073957,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:37:55+00:00,35,184,7569.79,39.6,0.5,4,175,"52.514037564397,13.3726522699",52.514037564397,13.3726522699,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:37:56+00:00,35,185,7573.79,39.6,0,4,175,"52.514058351517,13.372700549662",52.514058351517,13.372700549662,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:37:57+00:00,35,186,7577.79,39.6,0.5,4,175,"52.514079138637,13.372748829424",52.514079138637,13.372748829424,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:37:58+00:00,35,187,7581.79,39.6,0,4,175,"52.514099841937,13.372797193006",52.514099841937,13.372797193006,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:37:59+00:00,35,188,7585.79,39.6,0.5,4,175,"52.514120545238,13.372845472768",52.514120545238,13.372845472768,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:38:00+00:00,35,184,7589.79,39.6,0,4,175,"52.514141248539,13.372893920168",52.514141248539,13.372893920168,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:38:01+00:00,35,185,7593.79,39.6,0.5,4,175,"52.514161868021,13.37294228375",52.514161868021,13.37294228375,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:38:02+00:00,35,186,7597.79,39.6,0,4,175,"52.514182571322,13.372990647331",52.514182571322,13.372990647331,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:38:03+00:00,35,187,7601.79,39.6,0.5,4,175,"52.514203190804,13.373039010912",52.514203190804,13.373039010912,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:38:04+00:00,35,188,7605.79,39.6,0,4,175,"52.514223894104,13.373087458313",52.514223894104,13.373087458313,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:38:05+00:00,35,184,7609.79,39.6,0.5,4,175,"52.514244597405,13.373135821894",52.514244597405,13.373135821894,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:38:06+00:00,35,185,7613.79,39.6,0,4,175,"52.514265216887,13.373184185475",52.514265216887,13.373184185475,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:38:07+00:00,35,186,7617.79,39.6,0.5,4,175,"52.514286004007,13.373232465237",52.514286004007,13.373232465237,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:38:08+00:00,35,187,7621.79,39.6,0,4,175,"52.514301175252,13.373276302591",52.514301175252,13.373276302591,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:38:09+00:00,35,188,7625.79,39.6,0.5,4,175,"52.514318358153,13.373328270391",52.514318358153,13.373328270391,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:38:10+00:00,35,184,7629.79,39.6,0,4,175,"52.514335541055,13.373380154371",52.514335541055,13.373380154371,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:38:11+00:00,35,185,7633.79,39.6,0.5,4,175,"52.514352807775,13.373432038352",52.514352807775,13.373432038352,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:38:12+00:00,35.2,186,7637.79,39.6,0,4,175,"52.514370074496,13.373483838513",52.514370074496,13.373483838513,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:38:13+00:00,35.2,187,7641.79,39.6,0.5,4,175,"52.514387425035,13.373535638675",52.514387425035,13.373535638675,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:38:14+00:00,35.2,188,7645.79,39.6,0,4,175,"52.514404859394,13.373587438837",52.514404859394,13.373587438837,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:38:15+00:00,35.2,184,7649.79,39.6,0.5,4,175,"52.514422293752,13.373639155179",52.514422293752,13.373639155179,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:38:16+00:00,35.2,185,7653.79,39.6,0,4,175,"52.514439728111,13.373690787703",52.514439728111,13.373690787703,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:38:17+00:00,35.2,186,7657.79,39.6,0.5,4,175,"52.514457246289,13.373742420226",52.514457246289,13.373742420226,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:38:18+00:00,35.2,187,7661.79,39.6,0,4,175,"52.514474848285,13.373793968931",52.514474848285,13.373793968931,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:38:19+00:00,35.2,188,7665.79,39.6,0.5,4,175,"52.514492534101,13.373845517635",52.514492534101,13.373845517635,320,4,196,31.1,1276.6,12,77,6
0,2026-01-15T09:38:20+00:00,35.2,184,7669.79,39.6,0,4,175,"52.514510219917,13.373896982521",52.514510219917,13.373896982521,320,4,196,31.1,1304.3,12,77,5.9
0,2026-01-15T09:38:21+00:00,35.2,185,7673.79,39.6,0.5,4,175,"52.514527905732,13.373948447406",52.514527905732,13.373948447406,320,4,196,31.1,1297.3,12,77,5.9
0,2026-01-15T09:38:22+00:00,35.2,186,7677.79,39.6,0,4,175,"52.514545675367,13.373999828473",52.514545675367,13.373999828473,320,4,196,31.1,1290.3,12,77,6
0,2026-01-15T09:38:23+00:00,35.2,187,7681.79,39.6,0.5,4,175,"52.514563528821,13.37405112572",52.514563528821,13.37405112572,320,4,196,31.1,1283.4,12,77,6
0,2026-01-15T09:38:24+00:00,35.2,188,7685.79,39.6,0,4,175,"52.514581382275,13.374102506787",52.514581382275,13.374102506787,320,4,196,31.1,1276.6,12,77,6
